fighter_url,fight_url,referee,significant_strikes_landed,significant_strikes_attempted,significant_strike_accuracy,head_strikes_landed,head_strikes_attempted,body_strikes_landed,body_strikes_attempted,leg_strikes_landed,leg_strikes_attempted,distance_strikes_landed,distance_strikes_attempted,clinch_strikes_landed,clinch_strikes_attempted,ground_strikes_landed,ground_strikes_attempted,total_strikes_landed,total_strikes_attempted,takedowns_landed,takedowns_attempted,takedown_accuracy,knockdowns,submission_attempts,reversals,control_time_seconds,significant_strike_accuracy_opponent
1effd880e1f1bb30,f93b074dfd47b4b4,Andy Social,71,142,0.5,57,127,9,10,5,5,65,133,4,7,2,2,77,148,4,5,0.8,0,1,0,293,0.5
c7c39e2fb70248b3,c9cef59a5de32219,Jerin Valel,11,19,0.57,8,16,0,0,3,3,11,19,0,0,0,0,59,77,0,0,,0,0,0,0,0.57
700a674c042b7a96,c9cef59a5de32219,Jerin Valel,16,34,0.47,15,28,0,2,1,4,6,22,0,0,10,12,59,93,5,6,0.83,0,2,0,745,0.47
5c637af9472ae7cc,f0723cda67db3954,Blake Grice,29,70,0.41,17,52,11,17,1,1,21,58,8,12,0,0,50,94,2,4,0.5,0,0,0,150,0.41
38c5817ade8a8014,f0723cda67db3954,Blake Grice,25,75,0.33,17,64,6,9,2,2,25,75,0,0,0,0,67,128,2,6,0.33,0,0,2,465,0.33
54f64b5e283b0ce7,ebf7cea27b83c432,Marc Goddard,75,144,0.52,49,114,11,14,15,16,71,140,0,0,4,4,78,147,2,2,1.0,1,0,0,45,0.52
150ff4cc642270b9,ebf7cea27b83c432,Marc Goddard,79,204,0.38,47,151,13,30,19,23,79,204,0,0,0,0,84,209,0,0,,0,0,0,0,0.38
e1147d3d2dabe1ce,b8bf186f884678ea,Jason Herzog,2,2,1.0,0,0,0,0,2,2,2,2,0,0,0,0,2,2,0,0,,0,0,0,0,1.0
767755fd74662dbf,b8bf186f884678ea,Jason Herzog,3,4,0.75,2,3,1,1,0,0,0,1,0,0,3,3,25,31,2,4,0.5,0,1,0,200,0.75
d802174b0c0c1f4e,b09f54654b0f95f5,Vitor Ribeiro,55,114,0.48,20,72,22,29,13,13,50,105,5,9,0,0,75,142,0,0,,0,0,0,91,0.48
333b9e5c723ac873,b09f54654b0f95f5,Vitor Ribeiro,53,117,0.45,10,65,9,12,34,40,50,111,3,6,0,0,59,123,0,1,0.0,0,0,0,60,0.45
396fe87b84ac2e1c,cc11a0762f246fa4,Mark Smith,52,100,0.52,36,77,12,17,4,6,37,80,12,16,3,4,78,133,3,5,0.6,0,0,0,137,0.52
82a5152216251682,cc11a0762f246fa4,Mark Smith,46,106,0.43,35,92,5,8,6,6,32,79,6,16,8,11,52,116,1,3,0.33,1,0,2,287,0.43
06734ca9d88dec3a,108434acbbd75d26,Kerry Hatley,65,106,0.61,24,53,29,34,12,19,63,104,2,2,0,0,67,108,0,0,,1,0,0,2,0.61
369ea36e450ae62a,108434acbbd75d26,Kerry Hatley,77,140,0.55,22,66,10,14,45,60,75,138,2,2,0,0,77,141,0,0,,0,0,0,21,0.55
6e8f1bcdda94ff45,781a2ea50f5ae68f,Marc Goddard,28,36,0.77,26,33,2,2,0,1,28,36,0,0,0,0,28,36,0,0,,0,0,0,0,0.77
09a4447655fd4b7b,781a2ea50f5ae68f,Marc Goddard,1,1,1.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,,0,0,0,0,1.0
b997be68943010fc,1d65c141776949d6,Mark Smith,18,30,0.6,12,24,3,3,3,3,13,24,0,0,5,6,21,34,1,1,1.0,1,0,0,27,0.6
6a2f7c151031653d,1d65c141776949d6,Mark Smith,4,13,0.3,2,10,1,1,1,2,4,13,0,0,0,0,4,13,0,0,,0,0,0,0,0.3
849c5d9979df5357,919e3c5cc6999cb3,Vitor Ribeiro,71,146,0.48,52,123,10,11,9,12,54,126,5,6,12,14,93,174,3,4,0.75,1,0,0,144,0.48
bf2c8e01b07d3eb1,919e3c5cc6999cb3,Vitor Ribeiro,61,135,0.45,46,114,6,11,9,10,60,133,0,1,1,1,85,162,2,5,0.4,0,0,1,125,0.45
36b8f265bcd1b7a4,af6eeea1cfe33240,Marc Goddard,26,59,0.44,10,40,8,11,8,8,26,57,0,0,0,2,45,81,4,8,0.5,0,1,0,216,0.44
1e719d4b676dc19a,af6eeea1cfe33240,Marc Goddard,29,71,0.4,20,59,9,12,0,0,26,65,1,2,2,4,36,83,0,0,,0,1,1,13,0.4
8667caa0451d245b,df7928de73fc2fe8,Jason Herzog,51,74,0.68,28,50,22,23,1,1,50,73,0,0,1,1,51,74,0,0,,0,0,0,0,0.68
7a5e8c94a86f9895,df7928de73fc2fe8,Jason Herzog,12,34,0.35,3,22,2,3,7,9,12,34,0,0,0,0,12,34,0,1,0.0,0,0,0,0,0.35
a09ed60aa67a3f67,5c783cd188425783,Kerry Hatley,60,126,0.47,39,98,8,13,13,15,54,116,2,3,4,7,89,168,4,7,0.57,0,0,0,277,0.47
f264ba50b007f39e,5c783cd188425783,Kerry Hatley,45,125,0.36,23,82,14,28,8,15,43,122,2,3,0,0,48,128,1,4,0.25,0,1,0,18,0.36
6a96ad1bc34fb113,bde635a4f345bc3e,Mark Smith,66,116,0.56,42,87,15,20,9,9,51,96,11,16,4,4,107,166,3,13,0.23,0,0,0,351,0.56
12ebd7d157e91701,bde635a4f345bc3e,Mark Smith,36,97,0.37,28,83,4,6,4,8,30,85,6,12,0,0,38,100,0,3,0.0,0,0,0,0,0.37
8f765fd5775a8873,6114076c689e8457,Vitor Ribeiro,109,222,0.49,82,184,15,26,12,12,96,197,13,25,0,0,119,236,2,19,0.1,0,0,0,194,0.49
28d421729451c8ca,6114076c689e8457,Vitor Ribeiro,107,246,0.43,72,207,16,20,19,19,94,231,13,15,0,0,146,292,1,4,0.25,0,0,0,13,0.43
093e1f5bb73850be,a2f2c64f9fb3fb1c,Herb Dean,152,212,0.71,125,182,22,24,5,6,43,81,12,14,97,117,219,293,10,29,0.34,0,0,0,942,0.71
595db60957de51d3,a2f2c64f9fb3fb1c,Herb Dean,24,53,0.45,8,27,16,26,0,0,20,45,4,8,0,0,29,62,0,1,0.0,0,1,1,56,0.45
05339613bf8e9808,f01b97e864cb4b8b,Keith Peterson,61,137,0.44,50,122,11,15,0,0,56,131,5,6,0,0,65,144,0,1,0.0,0,0,0,79,0.44
60425d07ef4b91a7,f01b97e864cb4b8b,Keith Peterson,38,125,0.3,19,98,9,14,10,13,32,112,1,6,5,7,50,143,4,5,0.8,0,0,0,282,0.3
814e5233e2acf2ee,503d7342cc08109f,Mark Smith,65,150,0.43,42,113,15,22,8,15,49,123,5,10,11,17,84,177,2,6,0.33,1,0,0,178,0.43
3cf18e01cb6cbde3,503d7342cc08109f,Mark Smith,75,144,0.52,41,96,7,15,27,33,68,135,7,9,0,0,78,149,0,3,0.0,0,2,1,50,0.52
60a42bf82447c919,a2f46e94aa6b0c64,Chris Tognoni,60,165,0.36,28,124,17,24,15,17,59,163,1,2,0,0,70,176,1,2,0.5,0,0,0,113,0.36
5c84f673b7bb7c15,a2f46e94aa6b0c64,Chris Tognoni,96,259,0.37,43,181,48,72,5,6,96,259,0,0,0,0,97,260,0,0,,0,0,0,0,0.37
92a9aa9c93192871,0599f35e6679de02,Herb Dean,39,88,0.44,30,78,9,10,0,0,28,70,3,7,8,11,102,170,3,12,0.25,0,0,1,393,0.44
361d49960a196976,0599f35e6679de02,Herb Dean,31,53,0.58,21,38,7,10,3,5,17,37,1,1,13,15,61,85,0,0,,0,2,1,182,0.58
1a31ef98efce7a79,c61923255389e67c,Keith Peterson,16,42,0.38,8,26,5,9,3,7,12,37,0,0,4,5,38,68,0,1,0.0,0,1,0,0,0.38
8d3273573b85be09,c61923255389e67c,Keith Peterson,22,54,0.4,7,36,8,9,7,9,17,46,1,3,4,5,55,112,1,6,0.16,1,0,0,317,0.4
7b433309b0fd12aa,308f6cb830019ea9,Mark Smith,89,141,0.63,68,118,12,13,9,10,73,124,15,15,1,2,117,171,3,8,0.37,0,0,0,215,0.63
ffd3224638c01b57,308f6cb830019ea9,Mark Smith,89,201,0.44,62,164,6,10,21,27,85,196,4,5,0,0,109,223,1,7,0.14,0,0,0,124,0.44
f9ab66e67240db7b,fc73ecbd83b7f159,Herb Dean,81,134,0.6,48,94,20,26,13,14,61,108,9,11,11,15,151,212,4,7,0.57,0,2,0,270,0.6
4f3064faf17aa711,fc73ecbd83b7f159,Herb Dean,34,69,0.49,15,44,9,14,10,11,25,57,9,12,0,0,53,91,0,1,0.0,0,0,0,155,0.49
c742287ed86a09bc,53f7f1b4834387a8,Chris Tognoni,54,125,0.43,26,89,18,25,10,11,44,112,10,13,0,0,98,174,1,13,0.07,0,0,0,196,0.43
ac7c765882f2c68c,53f7f1b4834387a8,Chris Tognoni,117,188,0.62,84,145,18,19,15,24,110,181,7,7,0,0,229,306,0,0,,0,0,0,30,0.62
3f4c3bc822bea45d,4277b02a4dadac40,Keith Peterson,72,145,0.49,33,90,18,29,21,26,72,145,0,0,0,0,78,151,0,0,,0,0,0,0,0.49
87f8699fdcc2c404,4277b02a4dadac40,Keith Peterson,92,224,0.41,59,179,15,21,18,24,91,222,1,2,0,0,103,240,0,1,0.0,0,0,0,41,0.41
be9bdec19b7e9ffe,32b8c6c4b735d712,Mark Smith,23,38,0.6,7,20,6,7,10,11,17,28,0,0,6,10,78,110,3,8,0.37,0,0,0,538,0.6
140567899d98978a,32b8c6c4b735d712,Mark Smith,31,46,0.67,23,38,2,2,6,6,21,36,10,10,0,0,48,68,0,0,,0,0,0,0,0.67
6e15f63b6c2e2c15,998bde5639c61adb,Jason Herzog,124,232,0.53,114,216,10,16,0,0,97,203,11,12,16,17,172,287,3,3,1.0,0,3,2,143,0.53
4461d7e47375a895,998bde5639c61adb,Jason Herzog,42,99,0.42,34,91,5,5,3,3,38,93,0,1,4,5,80,143,6,15,0.4,0,1,0,733,0.42
0c6d9ea8306c029e,6fa2dae90bda4742,,65,149,0.43,55,136,2,3,8,10,62,143,0,1,3,5,73,159,0,0,,0,0,0,42,0.43
285ae0b4a68221f4,6fa2dae90bda4742,,99,177,0.55,76,151,4,6,19,20,91,167,3,5,5,5,124,210,2,6,0.33,0,0,0,392,0.55
c68c68efaa5ca6ef,ee5c0b8a757992af,Mark Smith,105,148,0.7,49,81,47,57,9,10,28,48,56,65,21,35,162,207,0,0,,0,0,0,556,0.7
c730a0be691dc081,ee5c0b8a757992af,Mark Smith,20,50,0.4,13,37,5,10,2,3,14,42,5,6,1,2,81,121,2,8,0.25,0,1,0,149,0.4
99bd51917728c25d,98c29ba02cee5ba3,Chris Tognoni,44,90,0.48,38,76,4,12,2,2,5,24,0,0,39,66,80,144,2,4,0.5,0,0,0,309,0.48
e132d47bd9efbbe0,98c29ba02cee5ba3,Chris Tognoni,5,12,0.41,4,8,1,4,0,0,4,11,1,1,0,0,29,38,0,0,,0,0,0,0,0.41
8a1f3b5c526cd6e6,f690949d90ff1dee,Herb Dean,123,257,0.47,44,153,56,80,23,24,117,251,6,6,0,0,126,260,1,1,1.0,0,0,0,56,0.47
cdb96af67d096b1e,f690949d90ff1dee,Herb Dean,74,257,0.28,58,228,9,21,7,8,74,256,0,1,0,0,91,276,0,1,0.0,0,0,0,0,0.28
077e3ace32b72be9,f1cc9169813c4a3e,Jason Herzog,4,16,0.25,1,12,1,1,2,3,4,16,0,0,0,0,4,16,0,0,,0,0,0,0,0.25
7d0a1968b38ca439,f1cc9169813c4a3e,Jason Herzog,23,55,0.41,18,46,4,8,1,1,20,50,0,0,3,5,23,55,0,0,,3,0,0,5,0.41
87c0b1c696ddfb43,69a5895fde58432c,Chris Tognoni,2,2,1.0,0,0,1,1,1,1,2,2,0,0,0,0,32,32,0,0,,0,0,0,0,1.0
b8bbdeff718dbb7d,69a5895fde58432c,Chris Tognoni,3,5,0.6,2,4,1,1,0,0,1,2,1,1,1,2,19,25,2,3,0.66,0,1,0,236,0.6
40f3cb27fc7305a1,57415110bd494c79,Herb Dean,68,127,0.53,44,97,9,15,15,15,43,85,6,13,19,29,141,223,7,9,0.77,0,2,0,554,0.53
d8da10db80131bec,57415110bd494c79,Herb Dean,16,53,0.3,13,43,2,5,1,5,11,48,5,5,0,0,58,100,0,3,0.0,0,1,0,60,0.3
c15fa95b9a12fde4,85854504ce1aa97a,Mark Smith,71,128,0.55,61,117,10,11,0,0,71,128,0,0,0,0,71,128,0,0,,0,0,0,2,0.55
0f3a990526c5e706,85854504ce1aa97a,Mark Smith,53,118,0.44,39,101,7,10,7,7,44,93,1,3,8,22,54,122,1,8,0.12,0,0,0,46,0.44
abb68e3c7ca128f2,48dd2c9cb39bd2d4,Chris Tognoni,88,145,0.6,40,92,35,39,13,14,54,102,32,39,2,4,142,203,0,1,0.0,0,0,0,193,0.6
3351aa64aa83c4d9,48dd2c9cb39bd2d4,Chris Tognoni,40,124,0.32,30,112,6,8,4,4,35,114,5,8,0,2,98,198,1,6,0.16,0,0,0,320,0.32
e4ba58725825412d,b23554da35a84fbc,Jason Herzog,54,140,0.38,34,114,13,19,7,7,42,114,9,18,3,8,65,151,4,24,0.16,0,1,0,263,0.38
8e6654e9f0461b8f,b23554da35a84fbc,Jason Herzog,140,280,0.5,100,232,38,46,2,2,130,268,10,11,0,1,148,288,2,4,0.5,0,0,0,91,0.5
b62d5280966b2460,de484433eef22e1d,Mark Smith,34,60,0.56,22,45,7,8,5,7,20,43,1,1,13,16,36,62,2,3,0.66,0,1,0,278,0.56
e0d3d9b564f95635,de484433eef22e1d,Mark Smith,17,41,0.41,10,32,6,8,1,1,16,39,1,2,0,0,21,45,0,0,,0,0,0,0,0.41
e5549c82bfb5582d,8c5e06c71f392f33,Marc Goddard,127,209,0.6,92,167,17,20,18,22,123,205,4,4,0,0,129,211,0,0,,1,0,0,2,0.6
749f572d1d3161fb,8c5e06c71f392f33,Marc Goddard,61,191,0.31,34,155,16,23,11,13,60,189,1,2,0,0,62,193,0,0,,0,0,0,0,0.31
fc169c387b4b465d,1d68bb733de24b06,Jason Herzog,92,317,0.29,57,277,29,33,6,7,88,308,4,6,0,3,112,345,0,0,,1,0,0,33,0.29
3253b16d38ae087d,1d68bb733de24b06,Jason Herzog,92,260,0.35,82,248,9,11,1,1,90,256,2,4,0,0,123,308,2,3,0.66,0,1,0,340,0.35
d0f3959b4a9747e6,3d7d82fff71e395a,Mike Beltran,51,117,0.43,41,105,6,8,4,4,46,111,2,3,3,3,65,139,0,0,,0,0,0,0,0.43
bc711b6dd95c1af6,3d7d82fff71e395a,Mike Beltran,49,142,0.34,26,111,12,19,11,12,44,136,5,6,0,0,90,196,0,10,0.0,0,0,0,435,0.34
327d5f279895110d,5931cd9cf5da5f75,Jason Herzog,19,33,0.57,16,30,2,2,1,1,5,10,0,0,14,23,57,101,1,1,1.0,0,0,0,170,0.57
3a46b268013afede,5931cd9cf5da5f75,Jason Herzog,18,28,0.64,5,13,3,4,10,11,18,28,0,0,0,0,36,46,0,0,,0,0,0,0,0.64
b9706f80d005036c,9ea124a13d071186,Marc Goddard,24,61,0.39,12,38,4,15,8,8,21,58,3,3,0,0,67,108,0,0,,0,0,0,0,0.39
1af1170ed937cba7,9ea124a13d071186,Marc Goddard,55,94,0.58,34,69,14,16,7,9,19,50,15,17,21,27,98,149,2,8,0.25,0,0,0,474,0.58
4a28cb716c19157a,69bca5091b2a31f6,Mike Beltran,49,106,0.46,38,93,7,9,4,4,36,90,13,15,0,1,63,121,0,0,,0,0,0,3,0.46
b9437600497350f3,69bca5091b2a31f6,Mike Beltran,34,93,0.36,23,78,9,12,2,3,28,82,5,9,1,2,55,117,4,7,0.57,1,0,0,253,0.36
cd2c4d30c6e13b47,eb73b63bbd7b88a7,Marc Goddard,33,99,0.33,28,89,5,7,0,3,28,92,3,5,2,2,65,134,1,1,1.0,0,0,0,11,0.33
abcf2cc6efc42031,eb73b63bbd7b88a7,Marc Goddard,30,73,0.41,19,56,9,13,2,4,27,68,1,3,2,2,55,104,3,4,0.75,0,0,1,280,0.41
d2cd7a69cc55e7ed,e8aad69aace1d31f,Tyler Tomlinson,63,191,0.32,32,142,25,42,6,7,60,177,3,14,0,0,65,193,0,12,0.0,0,0,0,5,0.32
262a7d06203657e6,e8aad69aace1d31f,Tyler Tomlinson,79,204,0.38,41,144,22,38,16,22,78,203,1,1,0,0,91,217,0,2,0.0,0,0,0,40,0.38
64d47ef881a437a4,ed5b6681ab4e83e5,Dave Seljestad,57,113,0.5,32,69,14,28,11,16,41,90,1,1,15,22,78,137,0,2,0.0,0,1,1,135,0.5
260bd4cef10b033f,ed5b6681ab4e83e5,Dave Seljestad,44,89,0.49,22,64,9,12,13,13,42,85,1,3,1,1,57,102,3,8,0.37,0,0,0,212,0.49
a67f5afa8d6a1b80,58dec0a39cdefa3f,Mike Beltran,9,20,0.45,5,13,2,5,2,2,9,20,0,0,0,0,9,20,0,0,,0,1,0,3,0.45
50db8711c70196cd,58dec0a39cdefa3f,Mike Beltran,7,10,0.7,2,3,0,2,5,5,7,10,0,0,0,0,7,10,0,1,0.0,0,0,0,3,0.7
d910665038efc639,58e5fc1914c4e641,Tyler Tomlinson,39,123,0.31,30,112,4,6,5,5,33,110,0,3,6,10,116,215,4,7,0.57,0,0,0,220,0.31
31ef8b67e13495b3,58e5fc1914c4e641,Tyler Tomlinson,80,150,0.53,28,92,11,12,41,46,75,142,5,8,0,0,94,166,0,0,,0,0,0,0,0.53
523fa774700d7d3f,84b3577229880760,Jason Herzog,14,24,0.58,9,18,3,4,2,2,14,22,0,2,0,0,19,35,1,1,1.0,0,1,0,118,0.58
4b47e71384a9522f,84b3577229880760,Jason Herzog,5,13,0.38,2,9,2,3,1,1,5,13,0,0,0,0,12,20,0,0,,0,0,0,0,0.38
b6452706b373eea1,7ca4c91bab696b89,Marc Goddard,50,72,0.69,46,66,0,1,4,5,17,35,0,1,33,36,72,98,1,3,0.33,0,0,0,293,0.69
c2299ec916bc7c56,7ca4c91bab696b89,Marc Goddard,25,60,0.41,13,44,10,14,2,2,25,60,0,0,0,0,35,70,0,0,,0,0,0,5,0.41
881bf86d4cba8578,62ff1e5deb124ff5,Herb Dean,57,86,0.66,51,80,5,5,1,1,37,59,7,9,13,18,79,114,0,0,,0,0,0,347,0.66
2f181c0467965b98,62ff1e5deb124ff5,Herb Dean,30,52,0.57,20,41,4,5,6,6,20,38,6,10,4,4,56,82,1,10,0.1,0,0,0,366,0.57
e1d40e8782d80bc2,19706d8ba0edf9cd,Rich Mitchell,43,71,0.6,16,35,18,27,9,9,30,57,13,14,0,0,69,101,0,3,0.0,0,0,1,232,0.6
791c8437b341fba5,19706d8ba0edf9cd,Rich Mitchell,29,67,0.43,9,39,5,8,15,20,23,60,2,3,4,4,57,105,3,6,0.5,0,2,0,400,0.43
dda15dbfafb792df,45f00a42a17f8e2a,Herb Dean,58,97,0.59,31,66,10,12,17,19,46,84,12,13,0,0,63,107,0,2,0.0,0,0,0,12,0.59
f626118b6da0e020,45f00a42a17f8e2a,Herb Dean,97,170,0.57,79,146,17,23,1,1,80,145,17,25,0,0,118,194,0,3,0.0,0,0,0,211,0.57
5b03b61f9d90125e,f114929ed709606e,Marc Goddard,19,28,0.67,15,23,1,1,3,4,10,17,2,3,7,8,28,37,2,2,1.0,1,0,1,132,0.67
b909a9a9688b5284,f114929ed709606e,Marc Goddard,11,38,0.28,7,23,3,11,1,4,9,34,2,4,0,0,17,45,1,4,0.25,0,0,0,67,0.28
1e4f273069fb9e85,d806aacf5b6ba7f6,Loic Pora,58,94,0.61,44,77,11,14,3,3,45,75,7,9,6,10,69,107,4,4,1.0,1,1,1,283,0.61
dccb63727f2f5f74,d806aacf5b6ba7f6,Loic Pora,16,59,0.27,7,44,7,12,2,3,9,49,7,10,0,0,25,72,1,3,0.33,0,1,1,167,0.27
cd13728ae1151f46,89b772f864acb637,Herb Dean,45,120,0.37,24,93,9,14,12,13,38,112,6,7,1,1,80,161,3,12,0.25,0,0,0,119,0.37
64ad3e3b0efa30bb,89b772f864acb637,Herb Dean,39,69,0.56,29,59,7,7,3,3,33,61,5,6,1,2,63,101,1,2,0.5,0,0,1,319,0.56
46e2011d92463b7e,3599e9de4ae0e171,Rich Mitchell,90,150,0.6,44,98,19,23,27,29,78,136,12,14,0,0,97,160,2,7,0.28,0,0,0,182,0.6
74f9448b97bf8bec,3599e9de4ae0e171,Rich Mitchell,29,117,0.24,18,92,5,12,6,13,25,113,4,4,0,0,36,124,0,1,0.0,0,0,1,9,0.24
5b86d491d63890c5,e01019fbfe0e9528,Christophe Chapuis,45,95,0.47,22,65,15,22,8,8,28,66,9,10,8,19,107,181,2,3,0.66,0,0,0,531,0.47
37c5366d18ed6c05,e01019fbfe0e9528,Christophe Chapuis,24,60,0.4,10,43,10,12,4,5,19,50,4,9,1,1,58,104,0,3,0.0,0,0,0,43,0.4
8b1ed83b02303075,d063d46208c560b1,Marc Goddard,94,202,0.46,63,165,24,29,7,8,80,181,14,21,0,0,99,208,0,1,0.0,0,0,0,10,0.46
37098a6e6c27fb66,d063d46208c560b1,Marc Goddard,39,141,0.27,25,113,10,19,4,9,34,124,5,17,0,0,49,154,2,6,0.33,0,0,0,182,0.27
06e4245d16fc5315,7ba432e218edc17d,Herb Dean,7,12,0.58,5,7,0,1,2,4,3,8,1,1,3,3,22,27,2,4,0.5,0,1,0,102,0.58
07047eb7d17fb0a2,7ba432e218edc17d,Herb Dean,5,12,0.41,4,10,1,2,0,0,4,11,0,0,1,1,12,21,1,1,1.0,0,0,0,39,0.41
e8fe9c15d348e778,47d978a984a163aa,Rich Mitchell,67,130,0.51,34,90,18,22,15,18,61,122,0,0,6,8,78,142,0,0,,1,0,0,69,0.51
dc7927cd622676a7,47d978a984a163aa,Rich Mitchell,71,177,0.4,28,105,28,54,15,18,71,177,0,0,0,0,76,184,0,1,0.0,0,0,0,0,0.4
f2b3f4ef3f780168,a187670c5ee1ec5f,Christophe Chapuis,54,114,0.47,15,65,17,23,22,26,41,95,13,19,0,0,80,156,1,9,0.11,0,0,0,236,0.47
e3964ece586e0635,a187670c5ee1ec5f,Christophe Chapuis,54,154,0.35,28,117,12,15,14,22,48,146,6,8,0,0,87,194,0,0,,0,0,1,69,0.35
4bdedbdeedff7d1d,eedc7fccf7037949,Loic Pora,28,50,0.56,25,47,3,3,0,0,21,39,6,8,1,3,29,51,2,3,0.66,0,0,0,71,0.56
fd406a32a6fb3a29,eedc7fccf7037949,Loic Pora,10,25,0.4,7,18,1,1,2,6,10,25,0,0,0,0,12,29,0,1,0.0,0,1,0,0,0.4
b50a426a33da0012,3146e5a47a922976,Herb Dean,47,89,0.52,22,48,23,39,2,2,45,85,0,1,2,3,49,91,0,0,,0,0,0,0,0.52
c03520b5c88ed6b4,3146e5a47a922976,Herb Dean,82,164,0.5,55,130,4,6,23,28,29,85,8,14,45,65,214,310,6,15,0.4,0,0,0,603,0.5
e8b731feff72294b,6f83cfae0c800ef8,Mark Smith,18,100,0.18,8,74,3,10,7,16,16,98,1,1,1,1,153,245,1,4,0.25,0,2,0,49,0.18
132deb59abae64b1,6f83cfae0c800ef8,Mark Smith,45,80,0.56,38,71,3,5,4,4,39,72,2,2,4,6,193,233,8,12,0.66,0,0,0,964,0.56
def8166ff24bd237,2335e75ce63805b6,Marc Goddard,63,195,0.32,52,180,4,8,7,7,61,192,1,1,1,2,69,201,0,2,0.0,0,0,0,6,0.32
f166e93d04a8c274,2335e75ce63805b6,Marc Goddard,106,206,0.51,75,172,13,15,18,19,75,161,6,7,25,38,113,214,1,1,1.0,0,0,0,165,0.51
4148802ae4a50768,27d98a8ee6608e27,Jason Herzog,121,308,0.39,83,255,33,48,5,5,117,304,4,4,0,0,121,308,0,1,0.0,1,0,0,15,0.39
323d4ca260dfa0ba,27d98a8ee6608e27,Jason Herzog,156,345,0.45,103,276,32,48,21,21,154,342,2,3,0,0,156,345,0,0,,0,0,0,0,0.45
f2900678e98f6d6a,78b506e5092a27fd,Chris Tognoni,35,69,0.5,29,61,1,2,5,6,10,31,0,0,25,38,68,117,1,2,0.5,0,0,1,554,0.5
6d68c1afe954f121,78b506e5092a27fd,Chris Tognoni,37,68,0.54,28,59,4,4,5,5,22,46,0,0,15,22,55,93,1,3,0.33,1,2,1,67,0.54
578ef12674df1e6a,2397e2a92710705a,Herb Dean,69,183,0.37,47,145,12,23,10,15,67,180,2,3,0,0,69,183,0,0,,0,0,0,5,0.37
d3f5d33d61cd00c9,2397e2a92710705a,Herb Dean,159,309,0.51,89,229,34,42,36,38,156,305,3,4,0,0,159,309,0,5,0.0,0,0,0,0,0.51
2e7878927067fdca,3733d100f7bd5590,Marc Goddard,20,43,0.46,9,30,10,10,1,3,12,35,8,8,0,0,20,43,0,0,,0,0,0,20,0.46
e4a47b07044ddd72,3733d100f7bd5590,Marc Goddard,31,58,0.53,25,46,3,4,3,8,11,25,4,4,16,29,36,63,0,0,,2,0,0,38,0.53
40cb680ae1cd331f,c60a317c7767abb7,Jason Herzog,35,73,0.47,18,52,8,10,9,11,29,66,5,5,1,2,35,73,0,2,0.0,0,0,0,0,0.47
8bd4200561c77a62,c60a317c7767abb7,Jason Herzog,21,35,0.6,12,25,6,7,3,3,16,30,4,4,1,1,21,35,0,0,,1,1,0,15,0.6
5ef94841c4bc3f86,dae8ad2e03aa4a9a,Mark Smith,79,189,0.41,46,145,12,18,21,26,77,187,2,2,0,0,87,197,0,2,0.0,0,1,0,27,0.41
17e97649403ba428,dae8ad2e03aa4a9a,Mark Smith,118,200,0.59,79,155,24,30,15,15,109,187,4,4,5,9,183,276,3,3,1.0,0,0,0,266,0.59
fe2babf95de24fb1,3cdc6fea724be133,Chris Tognoni,41,94,0.43,21,59,7,20,13,15,27,70,0,0,14,24,98,158,3,7,0.42,0,0,0,452,0.43
7d420039bbfe7c1a,3cdc6fea724be133,Chris Tognoni,22,54,0.4,12,43,10,11,0,0,22,54,0,0,0,0,80,118,0,0,,0,0,0,0,0.4
23024fdfc966410a,ee9ade72b44dfa06,Herb Dean,47,97,0.48,25,72,19,21,3,4,32,80,15,17,0,0,76,126,1,6,0.16,0,0,0,163,0.48
45f7cb591c3ab00b,ee9ade72b44dfa06,Herb Dean,130,217,0.59,97,179,12,16,21,22,118,202,11,13,1,2,274,368,7,17,0.41,0,0,0,634,0.59
6a1901c62ab3870f,bcfaf1dd78f12f97,Kerry Hatley,50,140,0.35,33,114,13,20,4,6,48,136,2,4,0,0,62,153,0,1,0.0,0,0,0,131,0.35
262d32ebda89efc4,bcfaf1dd78f12f97,Kerry Hatley,117,208,0.56,67,151,38,45,12,12,106,197,9,9,2,2,119,211,0,1,0.0,0,0,0,49,0.56
97cf1a2c7c5e7889,453e6f2665c85fd7,Mark Smith,22,37,0.59,20,35,1,1,1,1,2,3,0,0,20,34,39,62,0,0,,0,0,1,96,0.59
31f8081c7600da93,453e6f2665c85fd7,Mark Smith,1,2,0.5,0,1,0,0,1,1,1,2,0,0,0,0,31,36,0,0,,0,0,0,133,0.5
67c1d46f4ed16f9e,fe59646ebad8b6e4,Chris Tognoni,40,83,0.48,32,73,3,3,5,7,38,81,2,2,0,0,40,83,0,1,0.0,0,0,0,0,0.48
7f6ed67d3ed3c036,fe59646ebad8b6e4,Chris Tognoni,34,78,0.43,31,73,3,5,0,0,34,78,0,0,0,0,37,81,0,0,,0,1,0,10,0.43
0bc697c5936a2d0a,75fa9c0bb31caaa3,Herb Dean,55,107,0.51,29,78,18,21,8,8,48,99,7,8,0,0,63,115,0,1,0.0,0,0,0,30,0.51
c739c2995a275314,75fa9c0bb31caaa3,Herb Dean,42,66,0.63,26,48,9,11,7,7,19,41,18,20,5,5,85,124,9,18,0.5,0,0,0,496,0.63
